eventType,platformGameId,eventTime,gameTime,gameOver,gameName,itemID,participant
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:12:48.641Z,270363,,109518697661991477|game1,1027,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:12:50.117Z,271838,,109518697661991477|game1,1052,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:12:50.554Z,272276,,109518697661991477|game1,2055,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:13:22.234Z,303954,,109518697661991477|game1,3111,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:13:23.917Z,305638,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:13:37.155Z,318867,,109518697661991477|game1,6660,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:14:37.998Z,379719,,109518697661991477|game1,1028,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:14:38.534Z,380255,,109518697661991477|game1,1001,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:14:43.374Z,385095,,109518697661991477|game1,3134,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:14:43.912Z,385633,,109518697661991477|game1,1001,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:14:55.893Z,397605,,109518697661991477|game1,1001,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:00.460Z,402174,,109518697661991477|game1,1029,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:13.697Z,415418,,109518697661991477|game1,3802,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:14.806Z,416527,,109518697661991477|game1,2031,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:15.075Z,416796,,109518697661991477|game1,2055,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:24.203Z,425924,,109518697661991477|game1,1036,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:24.335Z,426056,,109518697661991477|game1,1036,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:30.384Z,432105,,109518697661991477|game1,3802,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:35.339Z,437060,,109518697661991477|game1,1001,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:38.876Z,440597,,109518697661991477|game1,3020,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:40.017Z,441738,,109518697661991477|game1,2003,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:41.629Z,443350,,109518697661991477|game1,1028,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:42.503Z,444224,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:48.774Z,450494,,109518697661991477|game1,3006,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:49.680Z,451400,,109518697661991477|game1,6670,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:15:50.619Z,452340,,109518697661991477|game1,2031,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:16:04.426Z,466147,,109518697661991477|game1,2031,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:16:05.867Z,467587,,109518697661991477|game1,2055,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:16:06.268Z,467989,,109518697661991477|game1,3057,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:16:06.807Z,468528,,109518697661991477|game1,3067,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:16:07.110Z,468831,,109518697661991477|game1,1029,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:16:09.162Z,470883,,109518697661991477|game1,2031,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:16:13.124Z,474845,,109518697661991477|game1,1001,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:17:00.920Z,522641,,109518697661991477|game1,2055,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:17:06.594Z,528314,,109518697661991477|game1,1082,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:17:45.378Z,567095,,109518697661991477|game1,3803,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:17:46.048Z,567768,,109518697661991477|game1,3111,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:17:50.550Z,572270,,109518697661991477|game1,2055,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:09.861Z,591581,,109518697661991477|game1,1026,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:10.734Z,592454,,109518697661991477|game1,2055,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:17.226Z,598946,,109518697661991477|game1,3067,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:17.495Z,599215,,109518697661991477|game1,1028,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:18.404Z,600124,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:29.773Z,611483,,109518697661991477|game1,3047,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:46.491Z,628211,,109518697661991477|game1,1052,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:47.374Z,629094,,109518697661991477|game1,2031,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:47.677Z,629396,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:49.090Z,630810,,109518697661991477|game1,1037,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:50.034Z,631753,,109518697661991477|game1,3179,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:50.642Z,632361,,109518697661991477|game1,2055,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:52.590Z,634310,,109518697661991477|game1,1036,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:18:54.617Z,636336,,109518697661991477|game1,2055,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:19:06.098Z,647817,,109518697661991477|game1,3364,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:19:07.816Z,649533,,109518697661991477|game1,6662,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:19:10.438Z,652156,,109518697661991477|game1,3134,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:19:11.882Z,653601,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:19:12.050Z,653769,,109518697661991477|game1,3108,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:19:13.192Z,654911,,109518697661991477|game1,3364,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:19:17.758Z,659476,,109518697661991477|game1,1029,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:20:42.576Z,744295,,109518697661991477|game1,6655,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:20:45.401Z,747120,,109518697661991477|game1,1082,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:20:46.848Z,748567,,109518697661991477|game1,3363,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:21:17.605Z,779324,,109518697661991477|game1,1036,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:21:18.216Z,779933,,109518697661991477|game1,2055,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:21:19.000Z,780719,,109518697661991477|game1,3158,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:21:29.998Z,791716,,109518697661991477|game1,3105,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:01.539Z,823257,,109518697661991477|game1,3802,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:02.441Z,824160,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:03.419Z,825136,,109518697661991477|game1,6671,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:04.556Z,826275,,109518697661991477|game1,1042,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:04.988Z,826707,,109518697661991477|game1,1042,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:05.664Z,827383,,109518697661991477|game1,2055,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:05.965Z,827684,,109518697661991477|game1,3363,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:08.545Z,830263,,109518697661991477|game1,3111,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:09.281Z,831000,,109518697661991477|game1,3105,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:10.120Z,831838,,109518697661991477|game1,2055,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:10.454Z,832173,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:10.623Z,832341,,109518697661991477|game1,3363,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:11.192Z,832910,,109518697661991477|game1,6657,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:11.559Z,833278,,109518697661991477|game1,3105,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:16.059Z,837778,,109518697661991477|game1,2055,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:16.895Z,838614,,109518697661991477|game1,6653,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:22:19.082Z,840801,,109518697661991477|game1,3363,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:23:10.441Z,892150,,109518697661991477|game1,1028,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:23:10.900Z,892619,,109518697661991477|game1,1028,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:23:11.334Z,893052,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:23:23.950Z,905666,,109518697661991477|game1,6667,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:05.320Z,947026,,109518697661991477|game1,3067,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:38.382Z,980101,,109518697661991477|game1,3067,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:51.368Z,993084,,109518697661991477|game1,3134,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:53.656Z,995373,,109518697661991477|game1,3111,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:53.958Z,995676,,109518697661991477|game1,2055,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:54.766Z,996483,,109518697661991477|game1,3020,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:56.680Z,998398,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:57.319Z,999037,,109518697661991477|game1,1026,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:58.298Z,1000016,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:24:58.842Z,1000561,,109518697661991477|game1,1036,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:25:03.380Z,1005098,,109518697661991477|game1,3020,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:25:04.250Z,1005968,,109518697661991477|game1,2055,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:25:15.202Z,1016920,,109518697661991477|game1,1028,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:25:15.641Z,1017358,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:25:38.813Z,1040531,,109518697661991477|game1,3067,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:26:13.213Z,1074931,,109518697661991477|game1,3193,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:26:13.787Z,1075505,,109518697661991477|game1,2055,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:26:47.601Z,1109318,,109518697661991477|game1,3094,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:26:49.040Z,1110757,,109518697661991477|game1,2055,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:26:57.061Z,1118778,,109518697661991477|game1,1052,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:26:58.335Z,1120052,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:27:06.022Z,1127739,,109518697661991477|game1,1053,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:27:06.191Z,1127908,,109518697661991477|game1,3070,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:27:07.631Z,1129349,,109518697661991477|game1,1028,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:27:10.821Z,1132538,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:27:12.262Z,1133980,,109518697661991477|game1,1036,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:27:36.088Z,1157797,,109518697661991477|game1,6665,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:27:36.631Z,1158335,,109518697661991477|game1,7026,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:28:28.945Z,1210649,,109518697661991477|game1,1033,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:00.823Z,1242538,,109518697661991477|game1,3003,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:02.098Z,1243815,,109518697661991477|game1,6660,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:02.766Z,1244483,,109518697661991477|game1,2055,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:02.966Z,1244683,,109518697661991477|game1,1029,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:03.639Z,1245356,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:03.709Z,1245423,,109518697661991477|game1,3179,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:08.040Z,1249757,,109518697661991477|game1,1057,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:08.809Z,1250527,,109518697661991477|game1,1028,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:09.748Z,1251465,,109518697661991477|game1,2055,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:11.562Z,1253278,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:11.664Z,1253379,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:29:45.724Z,1287428,,109518697661991477|game1,1057,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:16.164Z,1317881,,109518697661991477|game1,1058,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:28.731Z,1330446,,109518697661991477|game1,3135,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:29.910Z,1331626,,109518697661991477|game1,2055,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:40.479Z,1342193,,109518697661991477|game1,6692,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:47.456Z,1349172,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:48.030Z,1349747,,109518697661991477|game1,1036,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:57.792Z,1359508,,109518697661991477|game1,1038,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:30:58.261Z,1359978,,109518697661991477|game1,1037,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:31:00.881Z,1362597,,109518697661991477|game1,2055,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:31:07.191Z,1368907,,109518697661991477|game1,4644,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:32:02.326Z,1424042,,109518697661991477|game1,1018,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:32:29.726Z,1451442,,109518697661991477|game1,1058,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:32:29.827Z,1451543,,109518697661991477|game1,1058,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:32:31.134Z,1452850,,109518697661991477|game1,2055,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:32:56.067Z,1477783,,109518697661991477|game1,3003,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:32:56.372Z,1478087,,109518697661991477|game1,4401,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:32:57.072Z,1478787,,109518697661991477|game1,2055,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:01.503Z,1483219,,109518697661991477|game1,1028,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:01.571Z,1483287,,109518697661991477|game1,3066,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:02.008Z,1483724,,109518697661991477|game1,3134,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:02.076Z,1483793,,109518697661991477|game1,2420,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:02.378Z,1484094,,109518697661991477|game1,2055,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:02.510Z,1484226,,109518697661991477|game1,2055,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:02.980Z,1484695,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:03.455Z,1485171,,109518697661991477|game1,1036,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:04.228Z,1485944,,109518697661991477|game1,3363,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:08.693Z,1490409,,109518697661991477|game1,2055,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:09.934Z,1491650,,109518697661991477|game1,3102,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:13.152Z,1494867,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:30.101Z,1511817,,109518697661991477|game1,3031,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:40.089Z,1521804,,109518697661991477|game1,3068,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:40.393Z,1522108,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:33:59.345Z,1541060,,109518697661991477|game1,3035,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:34:16.113Z,1557827,,109518697661991477|game1,7012,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:34:28.120Z,1569834,,109518697661991477|game1,7013,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:34:55.438Z,1597153,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:34:55.573Z,1597289,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:35:41.862Z,1643562,,109518697661991477|game1,4401,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:35:44.904Z,1646620,,109518697661991477|game1,1036,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:35:45.439Z,1647153,,109518697661991477|game1,2055,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:01.692Z,1663407,,109518697661991477|game1,1058,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:02.919Z,1664634,,109518697661991477|game1,2055,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:05.031Z,1666745,,109518697661991477|game1,2139,8
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:06.977Z,1668692,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:07.582Z,1669297,,109518697661991477|game1,1058,3
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:07.784Z,1669498,,109518697661991477|game1,1053,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:08.285Z,1670000,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:08.623Z,1670338,,109518697661991477|game1,4630,9
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:09.464Z,1671178,,109518697661991477|game1,1028,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:10.304Z,1672019,,109518697661991477|game1,2055,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:12.725Z,1674440,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:33.804Z,1695517,,109518697661991477|game1,7001,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:36:34.540Z,1696256,,109518697661991477|game1,3109,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:37:39.940Z,1761655,,109518697661991477|game1,3076,6
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:37:52.518Z,1774232,,109518697661991477|game1,3067,2
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:37:58.079Z,1779793,,109518697661991477|game1,1036,7
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:38:02.432Z,1784147,,109518697661991477|game1,2055,10
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:38:17.822Z,1799536,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:38:17.957Z,1799672,,109518697661991477|game1,2055,5
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:38:18.593Z,1800307,,109518697661991477|game1,2055,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:38:18.727Z,1800442,,109518697661991477|game1,2055,1
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:39:01.089Z,1842804,,109518697661991477|game1,3036,4
item_purchased,ESPORTSTMNT01:3294091,2023-01-21T21:39:01.962Z,1843676,,109518697661991477|game1,2055,4
